ID,Name,PC1,PC2,PC3,PC4,PC5,Quadrant,Octant,MP,BP,Density,Dielectric,ETN,Refractive Index,Hildebrand,Hansen Disp,Hansen Polar,Hansen H-Bond,Gutmann,Dipole,Solvatochromic Pi*,Solvatochromic Alpha,Solvatochromic Beta,log Pow,Abraham R2,Abraham Pi,Abraham AH,Abraham BH,Abraham L16,Abraham Vx,Auto-Ignition,T-Rating,Flash Point,Flammability,Flammability Score,Vapour Pressure,VOC Potential,Viscosity,Viscosity Score,Hvap,Heat Capacity,Static,Solubility of Water,Miscibility,ICH Class,ICH Limit,Health_old,Impact in Air,Impact in Water,LCA,SMILES,InChIKey,InChI,CAS,Formula,Mol. Wt.,General,Environmental,Environmental Link,Reactivity,Reactivity Literature,Avoidance,Acid,Alcohol,Alkene,Anhydride,Amide,1°Amide,2°Amide,3°Amide,Amine,1°Amine,2°Amine,3°Amine,Heteroaromatic Amines,Anilines,Nitrogen Bases,Aromatic,Carbonate,Ester,Ether,Ketone/Aldehyde,Halogen,Chloro,Fluoro,Hydrocarbon,Nitrile,Nitro,Phosphorus Containing,Sulfur Containing,Sulfide,Sulfoxide,Sulfite,Sulfone,Urea,Silicone,Other,Safety,Health,Environment,Default ranking,Adjusted ranking
57,Diethyleneglycol diethyl ether,0.844019,7.20545,0.165157,-2.46977,-0.429913,4,8,-44.3,189.3,0.906,5.7,0.21,1.412,8.7,,,,,1.96,,,,0.39,,,,,,1.412,216,T3,82,Class IIIA,1,0.4,1,1.358,1,81,2438,,193.25,Not Determined,,,Not Assigned,,,,CCOCCOCCOCC,RRQYJINTUHWNHW-UHFFFAOYSA-N,"InChI=1S/C8H18O3/c1-3-9-5-7-11-8-6-10-4-2/h3-8H2,1-2H3",112-36-7,C8H18O3,162.227,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,3,5,Recommended,Recommended
58,Diglyme [Diethyleneglycol dimethyl ether],-0.771327,5.44963,-0.996489,-2.44881,-0.397098,3,3,-64.0,159.8,0.938,7.3,0.244,1.408,9.1,,,,,1.92,0.64,0.0,,-0.36,,,,,,1.13,188,T4,63,Class IIIA,1,1.1,1,1.07,1,263,2760,1,,Y,,,3,2,2,,COCCOCCOC,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",111-96-6,C6H14O3,134.174,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,9,5,Hazardous,Hazardous
172,Dihydrofuran-2(3H)-one [Butyrolactone],-3.94934,-0.431024,-2.89993,1.62084,2.45143,1,1,-43.4,204.4,1.125,41.0,0.42,1.437,12.9,9.3,8.1,3.6,18.0,4.27,0.87,0.0,0.49,-0.64,,,,,,0.638,455,T1,98,Class IIIB,1,0.2,1,1.634,1,371,1449,,,Y,,,Not Assigned,,,,O=C1CCCO1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,96-48-0,C4H6O2,86.089,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,4,7,Problematic,Problematic
233,Dihydrolevoglucosenone (Cyrene),-14.1574,15.4967,-3.0099,4.36439,2.3627,3,3,-18.0,203.0,1.25,,0.333,,,9.2,5.2,3.4,,,0.93,0.0,0.61,,,,,,,0.87,,Not Assigned,,Not Assigned,Not Assigned,,,,,,,,,Y,,,Not Assigned,,,,O=C1CC[C@@H]2O[C@H]1OC2,WHIRALQRTSITMI-UJURSFKZSA-N,"InChI=1S/C6H8O3/c7-5-2-1-4-3-8-6(5)9-4/h4,6H,1-3H2/t4-,6+/m0/s1",1087696-49-8,C6H8O3,128.126,Chiral solvent - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
59,DiIodomethane,1.29514,-3.46526,-1.53425,8.56989,-1.40893,2,2,6.1,182.0,3.308,5.3,0.179,1.74,11.8,8.7,1.9,2.7,,1.15,1.12,,0.0,2.5,1.45,0.69,0.05,0.23,3.86,0.766,,Not Assigned,104,Class IIIB,1,0.8,1,5.895,1,38,128,,,N,,,Not Assigned,,,,ICI,NZZFYRREKKOMAT-UHFFFAOYSA-N,InChI=1S/CH2I2/c2-1-3/h1H2,75-11-6,CH2I2,267.836,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,7,5,Problematic,Problematic
205,Diisopropylamine,1.73737,1.13918,-1.37056,-2.87883,-2.66141,0,0,-96.3,83.9,0.71,3.0,,1.392,7.4,,,,,1.02,,,,1.4,,,,,,1.054,316,T2,-7,Class IB,3,63.9,2,0.588,0,542,3001,,,N,,,Not Assigned,,,,CC(NC(C)C)C,UAOMVDZJSHZZME-UHFFFAOYSA-N,"InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",108-18-9,C6H15N,101.19,,,,,,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,8,5,Hazardous,Hazardous
168,Dimethyl Adipate,0.982668,4.73123,0.443937,-0.453124,2.08847,4,8,8.0,109.5,1.063,,,1.428,,,,,,,,,,1.03,,,,,,1.385,400,T2,110,Class IIIB,1,,,,,,,,,N,,,Not Assigned,,,,COC(=O)CCCCC(=O)OC,UDSFAEKRVUSQDD-UHFFFAOYSA-N,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",627-93-0,C8H14O4,174.194,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,5,Problematic,Problematic
128,Dimethyl Carbonate,-0.567427,-2.58546,-1.60665,-2.29901,1.54198,1,1,4.0,90.3,1.063,3.2,0.232,1.368,9.5,7.6,1.9,4.7,17.2,0.93,,0.0,0.38,,,,,,,0.664,458,T1,17,Class IB,3,,,0.618,0,419,1719,,,N,,,Not Assigned,,,,COC(=O)OC,IEJIGPNLZYLLBP-UHFFFAOYSA-N,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,616-38-6,C3H6O3,90.078,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,1,3,Recommended,Recommended
140,Dimethyl Sulfite,-0.838404,-1.73469,-2.16002,0.3466,1.7674,0,1,,126.5,1.207,21.9,,1.409,,,,,,2.84,,,,,,,,,,0.73,,Not Assigned,38,Class II,2,,,,,,,,,N,,,Not Assigned,,,,COS(=O)OC,BDUPRNVPXOHWIL-UHFFFAOYSA-N,InChI=1S/C2H6O3S/c1-4-6(3)5-2/h1-2H3,616-42-2,C2H6O3S,110.132,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,4,5,5,Problematic,Problematic
64,Diphenyl Ether,7.94995,2.60568,2.347,6.40646,-0.595509,4,8,26.9,258.4,1.075,3.7,0.142,1.581,10.1,,,,,1.17,0.66,0.0,0.13,4.21,1.22,1.08,0.0,0.2,6.29,1.383,618,T1,96,Class IIIB,1,0.0,1,4.198,1,,1450,1,0.02,N,,,1,2,3,1,c1ccc(cc1)Oc1ccccc1,USIUVYZYUHIAEV-UHFFFAOYSA-N,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,101-84-8,C12H10O,170.207,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,7,Problematic,Problematic
188,Dipropylamine,1.49333,1.86028,-0.913092,-2.88531,-2.63241,0,4,-63.0,109.3,0.73,,,1.4,8.0,7.5,0.7,2.0,40.0,1.07,,,,1.67,0.12,0.3,0.08,0.69,3.35,1.054,299,T3,17,Class IB,3,20.8,2,0.46,0,249,,,,N,,,Not Assigned,,,,CCCNCCC,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",142-84-7,C6H15N,101.19,,,,,,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,7,5,Problematic,Problematic
271,Dipropylene Glycol Dimethyl Ether,1.33946,5.27547,0.0709312,-2.02499,-0.279248,4,8,-71.0,175.0,0.903,,,,,14.9,1.0,1.9,,,,,,,,,,,,1.412,165,T4,65,Class IIIA,1,,,,,,,,,Not Determined,,,Not Assigned,,,,COCC(OCC(OC)C)C,OQUIHNRSFOIOFU-UHFFFAOYSA-N,"InChI=1S/C8H18O3/c1-7(10-4)6-11-8(2)5-9-3/h7-8H,5-6H2,1-4H3",111109-77-4,C8H18O3,162.227,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,5,Problematic,Problematic
79,"DMA [N,N-Dimethylacetamide]",-4.29237,3.02392,-3.37915,0.545871,0.145789,3,3,-20.0,166.1,0.937,38.3,0.377,1.438,10.8,8.2,5.6,5.0,27.8,3.78,0.88,0.0,0.78,-0.77,0.36,1.33,0.0,0.78,3.72,0.788,354,T2,63,Class IIIA,1,2.9,1,1.762,1,,2107,1,1122.33,Y,2,1090,3,2,1,2,CC(=O)N(C)C,FXHOOIRPVKKKFG-UHFFFAOYSA-N,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,127-19-5,C4H9NO,87.12,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,9,5,Hazardous,Hazardous
80,"DMF [N,N-Dimethylformamide]",-5.08112,1.55541,-3.71763,0.752001,0.599084,3,3,-60.4,153.0,0.945,37.1,0.386,1.431,11.8,8.5,6.7,5.5,26.6,3.79,0.88,0.0,0.69,-1.01,0.37,1.31,0.0,0.74,3.17,0.647,445,T2,58,Class II,2,2.7,1,0.868,0,507,2134,1,945.98,Y,2,880,3,2,1,2,O=CN(C)C,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",68-12-2,C3H7NO,73.094,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,9,5,Hazardous,Hazardous
120,"DMI [1,3-dimethylimidazolidin-2-one]",-2.28264,3.8017,-2.0342,1.25428,-0.365918,3,3,8.0,225.0,1.058,,0.36,1.472,,,,,,,,,,,,,,,,0.92,300,T2,93,Class IIIA,1,,,,,,,,,Y,,,Not Assigned,,,,CN1CCN(C1=O)C,CYSGHNMQYZDMIA-UHFFFAOYSA-N,"InChI=1S/C5H10N2O/c1-6-3-4-7(2)5(6)8/h3-4H2,1-2H3",80-73-9,C5H10N2O,114.146,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1,6,7,Problematic,Problematic
129,DMI [Dimethyl isosorbide],-1.02462,7.19679,0.0371237,1.02998,0.753456,3,7,-70.0,393.0,1.165,,,1.463,,,,,,,,,,,,,,,,1.253,,Not Assigned,108,Class IIIB,1,,,,,,,,,N,,,Not Assigned,,,,CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,MEJYDZQQVZJMPP-ULAWRXDQSA-N,"InChI=1S/C8H14O4/c1-9-5-3-11-8-6(10-2)4-12-7(5)8/h5-8H,3-4H2,1-2H3/t5-,6+,7-,8-/m1/s1",5306-85-4,C8H14O4,174.194,Chiral solvent - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,5,Problematic,Problematic
119,"DMPU [1,3-dimethyltetrahydropyrimidin-2(1H)-one]",-2.43265,4.88751,-2.09733,1.46339,-1.0033,3,3,-23.0,244.6,1.056,,,1.489,,,,,,,,,,,,,,,,1.061,,Not Assigned,120,Class IIIB,1,,,,,,,,,Y,,,Not Assigned,,,,O=C1N(C)CCCN1C,GUVUOGQBMYCBQP-UHFFFAOYSA-N,"InChI=1S/C6H12N2O/c1-7-4-3-5-8(2)6(7)9/h3-5H2,1-2H3",7226-23-5,C6H12N2O,128.172,Skin sensitiser,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1,6,7,Problematic,Problematic
61,DMSO [Dimethylsulfoxide],-7.15801,4.00531,-3.9992,2.58802,0.563683,3,3,18.5,189.0,1.095,46.7,0.444,1.479,13.1,9.0,8.0,5.0,29.8,3.96,1.0,0.0,0.76,-1.35,0.52,1.74,0.0,0.88,3.46,0.613,215,T3,88,Class IIIA,1,0.4,1,2.201,1,700,,1,,Y,3,5000,1,1,1,2,CS(=O)C,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,67-68-5,C2H6OS,78.133,High melting point,,,Strong electrophiles can lead to formation of methylthiomethyl adducts,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,1,1,5,Recommended,Problematic
260,DPM Glycol Ether [Dipropylene glycol methyl ether],-0.725119,5.01033,-0.563842,-1.54975,0.326459,3,3,-83.0,190.0,0.953,,,1.42,8.9,7.6,2.0,5.6,,2.47,,,,,,,,,,1.271,207,T3,75,Class IIIA,1,0.4,1,,,406,,,,Y,,,Not Assigned,,,,COCC(OCC(O)C)C,WGYZMNBUZFHYRX-UHFFFAOYSA-N,"InChI=1S/C7H16O3/c1-6(8)4-10-7(2)5-9-3/h6-8H,4-5H2,1-3H3",34590-94-8,C7H16O3,148.2,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,5,Problematic,Problematic
261,DPMA Glycol Ether [Dipropylene glycol methyl ether acetate],3.09955,5.81533,1.21997,-0.913607,0.771386,4,8,-25.0,209.0,0.979,,,,8.5,7.4,2.6,2.1,,0.0,,,,,,,,,,1.569,285,T3,86,Class IIIA,1,0.1,1,,,,,,,Not Determined,,,Not Assigned,,,,COCC(OCC(OC(=O)C)C)C,LAVARTIQQDZFNT-UHFFFAOYSA-N,"InChI=1S/C9H18O4/c1-7(5-11-4)12-6-8(2)13-9(3)10/h7-8H,5-6H2,1-4H3",88917-22-0,C9H18O4,190.237,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,5,Problematic,Problematic
262,DPnB Glycol Ether [Dipropylene glycol n-butyl ether],2.40804,7.4026,1.63708,-1.40445,0.605032,4,8,-75.0,230.0,0.911,,,,,7.2,1.2,4.3,,,,,,,,,,,,1.694,194,T4,100,Class IIIB,1,,,4.703,1,277,,,,Not Determined,,,Not Assigned,,,,CCCCOCC(OCC(O)C)C,CUVLMZNMSPJDON-UHFFFAOYSA-N,"InChI=1S/C10H22O3/c1-4-5-6-12-8-10(3)13-7-9(2)11/h9-11H,4-8H2,1-3H3",29911-28-2,C10H22O3,190.28,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,7,Problematic,Problematic
250,DPnP Glycol Ether [1-(1-propoxypropan-2-yloxy)propan-2-ol],1.13119,6.82277,0.803624,-1.6561,0.398027,4,8,-75.0,213.0,0.911,,,,,7.3,1.5,4.7,,,,,,,,,,,,1.553,205,T3,88,Class IIIA,1,,,,,,,,,Not Determined,,,Not Assigned,,,,CCCOCC(OCC(O)C)C,WEZPLQKRXDBPEP-UHFFFAOYSA-N,"InChI=1S/C9H20O3/c1-4-5-11-7-9(3)12-6-8(2)10/h8-10H,4-7H2,1-3H3",29911-27-1,C9H20O3,176.253,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,7,Problematic,Problematic
251,EPh Glycol Ether [2-phenoxyethanol],-1.42132,2.28022,3.93606,4.14949,-1.05192,3,7,15.0,244.0,1.11,,,1.537,11.5,8.7,2.8,7.0,,,,,,1.16,,,,,,1.116,495,T1,119,Class IIIB,1,0.0,1,,,,,,,Not Determined,,,Not Assigned,,,,OCCOc1ccccc1,QCDWFXQBSFUVSP-UHFFFAOYSA-N,"InChI=1S/C8H10O2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,9H,6-7H2",122-99-6,C8H10O2,138.164,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,7,Problematic,Problematic
171,"Ethane-1,2-diyl diacetate [Ethylene glycol diacetate]",-0.216736,3.40473,-0.0766134,0.349723,2.52044,3,3,-31.0,190.5,1.1,,,1.42,10.0,,,,,2.34,,,,,,,,,,1.103,482,T1,88,Class IIIA,1,0.0,1,2.681,1,524,1666,,,Y,,,Not Assigned,,,,CC(=O)OCCOC(=O)C,JTXMVXSTHSMVQF-UHFFFAOYSA-N,"InChI=1S/C6H10O4/c1-5(7)9-3-4-10-6(2)8/h3-4H2,1-2H3",111-55-7,C6H10O4,146.141,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,1,5,Recommended,Recommended
65,Ethanol,-6.8371,-3.676,1.11638,-2.0345,-0.948893,1,5,-114.5,78.3,0.785,24.6,0.65,1.361,12.8,7.7,4.3,9.5,32.0,1.74,0.54,0.83,0.77,-0.3,0.25,0.42,0.37,0.48,1.49,0.449,423,T2,13,Class IB,3,39.0,2,1.195,1,1029,3052,1,782.35,Y,3,5000,1,1,1,2,CCO,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",64-17-5,C2H6O,46.068,"When denatured (as IMS) may have different denaturants  - IPA, MeOH.  Absolute EtOH has trace benzene content.",,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,3,3,Recommended,Recommended
16,Ethanolamine [2-Aminoethanol],-8.38199,0.423377,-0.393555,1.23633,-0.977211,3,3,10.5,170.4,1.018,37.7,0.65,1.455,15.5,,,,,2.28,,,,-1.31,,,,,,0.549,410,T2,85,Class IIIA,1,0.2,1,25.229,2,1167,2636,,1004.43,Y,,,Not Assigned,,,,NCCO,HZAXFHJVJLSVMW-UHFFFAOYSA-N,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",141-43-5,C2H7NO,61.083,,,,,,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,7,5,Problematic,Problematic
67,Ethoxybenzene [phenetole],4.30035,-0.519954,-0.26524,2.68989,-0.925248,2,2,-29.5,169.8,0.96,4.2,0.182,1.507,9.5,,,,8.0,1.41,0.69,0.0,0.2,2.51,0.68,0.7,0.0,0.32,4.24,1.057,,Not Assigned,52,Class II,2,1.1,1,1.288,1,284,1918,,0.57,N,,,Not Assigned,,,,CCOc1ccccc1,DLRJIFUOBPOJNS-UHFFFAOYSA-N,"InChI=1S/C8H10O/c1-2-9-8-6-4-3-5-7-8/h3-7H,2H2,1H3",103-73-1,C8H10O,122.164,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
267,Ethyl 3-Ethoxypropionate,1.97897,-0.0824705,0.203245,-2.74958,1.68665,0,0,,169.7,0.789,,,1.4,9.0,7.6,1.6,4.3,,0.0,,,,,,,,,,1.228,377,T2,138,Class IIIB,1,0.9,1,1.287,1,437,2407,,,N,,,Not Assigned,,,,CCOCCC(=O)OCC,BHXIWUJLHYHGSJ-UHFFFAOYSA-N,"InChI=1S/C7H14O3/c1-3-9-6-5-7(8)10-4-2/h3-6H2,1-2H3",763-69-9,C7H14O3,146.184,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,5,5,Problematic,Problematic
135,"Ethyl 3-oxobutanoate [Ethyl acetoacetate, EAA]",-0.748251,2.35542,-0.696179,0.284149,1.88884,0,3,-39.0,180.9,1.02,15.7,0.577,1.421,9.8,,,,,2.96,0.61,,,0.25,,,,,,1.044,295,T3,57,Class II,2,0.6,1,1.726,1,212,1879,,,N,,,Not Assigned,,,,CCOC(=O)CC(=O)C,XYIBRDXRRQCHLP-UHFFFAOYSA-N,"InChI=1S/C6H10O3/c1-3-9-6(8)4-5(2)7/h3-4H2,1-2H3",141-97-9,C6H10O3,130.142,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,5,Problematic,Problematic
66,Ethyl Acetate,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,0,1,-83.6,77.2,0.895,6.0,0.228,1.372,8.9,7.7,2.6,3.5,17.1,1.78,0.55,0.0,0.45,0.73,0.11,0.62,0.0,0.45,2.31,0.747,427,T2,-4,Class IB,3,73.8,2,0.451,0,360,2113,1,80.17,N,3,5000,2,1,1,2,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",141-78-6,C4H8O2,88.105,,,,Hydrolyses at extremes of pH,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,3,3,Recommended,Recommended
210,Ethyl butyrate,1.55145,-0.243731,-0.823583,-1.99333,1.0978,0,0,-98.0,120.9,0.87,,,1.39,8.3,,,,16.8,1.91,,,,,,,,,,1.028,463,T1,24,Class IC,3,13.4,1,0.665,0,204,2241,,,N,,,Not Assigned,,,,CCCC(=O)OCC,OBNCKNCVKJNDBV-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3",105-54-4,C6H12O2,116.158,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,5,5,Problematic,Problematic
165,Ethyl Formate,-1.62046,-3.06415,-2.54326,-2.04004,1.91163,1,1,-76.9,54.2,0.915,7.2,0.32,1.36,9.3,7.6,4.1,4.1,,1.94,0.61,0.0,0.36,0.23,0.15,0.66,0.0,0.38,1.85,0.606,455,T1,-20,Class IB,3,194.5,3,0.403,0,271,2109,,,N,,,Not Assigned,,,,CCOC=O,WBJINCZRORDGAQ-UHFFFAOYSA-N,"InChI=1S/C3H6O2/c1-2-5-3-4/h3H,2H2,1H3",109-94-4,C3H6O2,74.079,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,6,5,Problematic,Problematic
124,Ethyl Lactate,-1.7406,0.8075,-0.364763,-0.350021,1.82471,0,0,-26.0,154.0,1.027,13.1,0.63,1.412,10.0,7.8,3.7,6.1,,2.55,,,,,,,,,,0.946,400,T2,16,Class IB,3,2.7,1,2.655,1,,,,,N,,,Not Assigned,,,,CCOC(=O)C(O)C,LZCLXQDLBQLTDK-UHFFFAOYSA-N,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",97-64-3,C5H10O3,118.131,Chiral solvent - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,4,5,Recommended,Recommended
209,Ethyl propionate,0.538726,-0.939867,-1.48334,-2.28471,1.03072,0,0,-73.9,99.0,0.88,,,1.38,8.8,,,,17.1,1.75,0.47,0.0,0.42,1.21,,,,,,0.888,477,T1,12,Class IB,3,28.3,2,0.53,0,438,,,,N,,,Not Assigned,,,,CCOC(=O)CC,FKRCODPIKNYEAC-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3",105-37-3,C5H10O2,102.132,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
215,Ethylbenzene,5.02577,-2.98897,-0.395021,1.19302,-1.4861,2,2,-95.0,136.2,0.863,2.4,,1.496,8.8,8.7,0.3,0.7,6.0,0.58,,,,3.15,,,,,,0.998,432,T2,15,Class IB,3,7.1,1,0.668,0,318,2009,,,N,,,Not Assigned,,,,CCc1ccccc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",100-41-4,C8H10,106.165,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,2,3,Recommended,Recommended
177,Ethylcyclohexane,6.22973,-3.42371,0.358116,-1.35139,-0.881465,2,6,-111.3,129.9,0.78,,,1.43,8.0,,,,,0.0,,,,,,,,,,1.127,262,T3,22,Class IB,3,9.8,1,0.829,0,346,2395,,,N,,,Not Assigned,,,,CCC1CCCCC1,IIEWJVIFRVWJOD-UHFFFAOYSA-N,"InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",1678-91-7,C8H16,112.213,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5,2,3,Recommended,Recommended
